Year,County_FIPS,County,State,Diagnosed Diabetes Percentage,Overall SVI,county
2018,13191,Mcintosh County,Georgia,11.2,0.5863,13191
2018,13199,Meriwether County,Georgia,8.9,0.8701,13199
2018,13201,Miller County,Georgia,7,0.7799,13201
2018,13205,Mitchell County,Georgia,9,0.9879,13205
2018,13207,Monroe County,Georgia,8.9,0.4596,13207
2018,13209,Montgomery County,Georgia,7.9,0.8465,13209
2018,13211,Morgan County,Georgia,8.1,0.2446,13211
2018,13213,Murray County,Georgia,10.8,0.7134,13213
2018,13215,Muscogee County,Georgia,12.9,0.9003,13215
2018,13217,Newton County,Georgia,14,0.707,13217
2018,13219,Oconee County,Georgia,6.7,0.0354,13219
2018,13221,Oglethorpe County,Georgia,7.8,0.5217,13221
2018,13223,Paulding County,Georgia,8.1,0.1376,13223
2018,13225,Peach County,Georgia,8.9,0.9404,13225
2018,13227,Pickens County,Georgia,9.7,0.2796,13227
2018,13229,Pierce County,Georgia,8.2,0.657,13229
2018,13231,Pike County,Georgia,9,0.151,13231
2018,13233,Polk County,Georgia,10,0.8048,13233
2018,13235,Pulaski County,Georgia,8.7,0.8459,13235
2018,13237,Putnam County,Georgia,8.5,0.428,13237
2018,13239,Quitman County,Georgia,7.9,0.9433,13239
2018,13241,Rabun County,Georgia,7.7,0.5341,13241
2018,13243,Randolph County,Georgia,8.1,0.9739,13243
2018,13245,Richmond County,Georgia,13.8,0.9328,13245
2018,13247,Rockdale County,Georgia,10.1,0.5529,13247
2018,13249,Schley County,Georgia,7.6,0.8248,13249
2018,13251,Screven County,Georgia,10.1,0.8525,13251
2018,13253,Seminole County,Georgia,7.1,0.8344,13253
2018,13255,Spalding County,Georgia,9.5,0.8691,13255
2018,13257,Stephens County,Georgia,8.7,0.7968,13257
2018,13259,Stewart County,Georgia,8.4,0.9245,13259
2018,13261,Sumter County,Georgia,13.6,0.9764,13261
2018,13263,Talbot County,Georgia,8,0.8589,13263
2018,13265,Taliaferro County,Georgia,8.4,0.9089,13265
2018,13267,Tattnall County,Georgia,9.3,0.908,13267
2018,13269,Taylor County,Georgia,8.7,0.9197,13269
2018,13271,Telfair County,Georgia,11.7,0.8369,13271
2018,13273,Terrell County,Georgia,7.9,0.957,13273
2018,13275,Thomas County,Georgia,7.6,0.9108,13275
2018,13277,Tift County,Georgia,9.2,0.8809,13277
2018,13279,Toombs County,Georgia,10,0.9761,13279
2018,13281,Towns County,Georgia,7.2,0.3258,13281
2018,13283,Treutlen County,Georgia,7.2,0.9471,13283
2018,13285,Troup County,Georgia,10.2,0.9013,13285
2018,13287,Turner County,Georgia,9.3,0.9809,13287
2018,13289,Twiggs County,Georgia,8.6,0.758,13289
2018,13291,Union County,Georgia,7,0.3115,13291
2018,13293,Upson County,Georgia,7.3,0.8532,13293
2018,13295,Walker County,Georgia,12.2,0.6408,13295
2018,13297,Walton County,Georgia,9.8,0.293,13297
2018,13299,Ware County,Georgia,9.4,0.8449,13299
2018,13301,Warren County,Georgia,8.9,0.8946,13301
2018,13303,Washington County,Georgia,8.8,0.9462,13303
2018,13305,Wayne County,Georgia,10.1,0.9166,13305
2018,13307,Webster County,Georgia,7.8,0.7876,13307
2018,13309,Wheeler County,Georgia,7.9,0.8124,13309
2018,13311,White County,Georgia,7.4,0.2357,13311
2018,13313,Whitfield County,Georgia,12.2,0.8793,13313
2018,13315,Wilcox County,Georgia,9.9,0.8169,13315
2018,13317,Wilkes County,Georgia,8.1,0.7561,13317
2018,13319,Wilkinson County,Georgia,7.1,0.7873,13319
2018,13321,Worth County,Georgia,8.5,0.7357,13321
2018,15001,Hawaii County,Hawaii,8.9,0.5771,15001
2018,15003,Honolulu County,Hawaii,10.4,0.472,15003
2018,15005,Kalawao County,Hawaii,8.4,0.3162,15005
2018,15007,Kauai County,Hawaii,7.9,0.3099,15007
2018,15009,Maui County,Hawaii,8.1,0.3879,15009
2018,16001,Ada County,Idaho,6.9,0.1373,16001
2018,16003,Adams County,Idaho,8.5,0.2936,16003
2018,16005,Bannock County,Idaho,9.8,0.579,16005
2018,16007,Bear Lake County,Idaho,7.1,0.2143,16007
2018,16009,Benewah County,Idaho,7.5,0.7334,16009
2018,16011,Bingham County,Idaho,9.4,0.507,16011
2018,16013,Blaine County,Idaho,5.1,0.3239,16013
2018,16015,Boise County,Idaho,8.5,0.0672,16015
2018,16017,Bonner County,Idaho,6.8,0.2401,16017
2018,16019,Bonneville County,Idaho,9.4,0.3634,16019
2018,16021,Boundary County,Idaho,7.6,0.3083,16021
2018,16023,Butte County,Idaho,7.2,0.2462,16023
2018,16025,Camas County,Idaho,7.3,0.1338,16025
2018,16027,Canyon County,Idaho,10.2,0.7366,16027
2018,16029,Caribou County,Idaho,8.7,0.1917,16029
2018,16031,Cassia County,Idaho,9.5,0.6732,16031
2018,16033,Clark County,Idaho,6.7,0.8911,16033
2018,16035,Clearwater County,Idaho,9.1,0.4401,16035
2018,16037,Custer County,Idaho,7.2,0.4369,16037
2018,16039,Elmore County,Idaho,7.4,0.5882,16039
2018,16041,Franklin County,Idaho,7,0.1414,16041
2018,16043,Fremont County,Idaho,7,0.5137,16043
2018,16045,Gem County,Idaho,8.8,0.6627,16045
2018,16047,Gooding County,Idaho,7.6,0.7076,16047
2018,16049,Idaho County,Idaho,7.2,0.5392,16049
2018,16051,Jefferson County,Idaho,8,0.2525,16051
2018,16053,Jerome County,Idaho,7,0.6736,16053
2018,16055,Kootenai County,Idaho,8,0.2328,16055
2018,16057,Latah County,Idaho,7,0.2484,16057
2018,16059,Lemhi County,Idaho,7.3,0.2997,16059
2018,16061,Lewis County,Idaho,7.5,0.5678,16061
2018,16063,Lincoln County,Idaho,8.3,0.5576,16063
2018,16065,Madison County,Idaho,8.4,0.4029,16065
2018,16067,Minidoka County,Idaho,8.7,0.6783,16067
2018,16069,Nez Perce County,Idaho,8.8,0.5067,16069
2018,16071,Oneida County,Idaho,8.3,0.3424,16071
2018,16073,Owyhee County,Idaho,10.6,0.8245,16073
2018,16075,Payette County,Idaho,7.8,0.601,16075
2018,16077,Power County,Idaho,7.1,0.5162,16077
2018,16079,Shoshone County,Idaho,7.9,0.757,16079
2018,16081,Teton County,Idaho,6.6,0.1344,16081
2018,16083,Twin Falls County,Idaho,9.8,0.4955,16083
2018,16085,Valley County,Idaho,7,0.0882,16085
2018,16087,Washington County,Idaho,8,0.8506,16087
2018,17001,Adams County,Illinois,8.9,0.249,17001
2018,17003,Alexander County,Illinois,7.5,0.9573,17003
2018,17005,Bond County,Illinois,7.6,0.3732,17005
2018,17007,Boone County,Illinois,6.9,0.4697,17007
2018,17009,Brown County,Illinois,7.2,0.4745,17009
2018,17011,Bureau County,Illinois,7.6,0.2863,17011
2018,17013,Calhoun County,Illinois,6.9,0.1901,17013
2018,17015,Carroll County,Illinois,6.7,0.1682,17015
2018,17017,Cass County,Illinois,6.7,0.6971,17017
2018,17019,Champaign County,Illinois,8.4,0.499,17019
2018,17021,Christian County,Illinois,7.6,0.2408,17021
2018,17023,Clark County,Illinois,7.9,0.2073,17023
2018,17025,Clay County,Illinois,7.7,0.6115,17025
2018,17027,Clinton County,Illinois,7.2,0.1787,17027
2018,17029,Coles County,Illinois,9.5,0.4978,17029
2018,17031,Cook County,Illinois,9,0.6755,17031
2018,17033,Crawford County,Illinois,7.4,0.3838,17033
2018,17035,Cumberland County,Illinois,7.9,0.1627,17035
2018,17039,De Witt County,Illinois,7.2,0.129,17039
2018,17037,Dekalb County,Illinois,6.7,0.4866,17037
2018,17041,Douglas County,Illinois,7.6,0.4439,17041
2018,17043,Dupage County,Illinois,6.3,0.1611,17043
2018,17045,Edgar County,Illinois,7.2,0.3433,17045
2018,17047,Edwards County,Illinois,6.6,0.2443,17047
2018,17049,Effingham County,Illinois,7.2,0.199,17049
2018,17051,Fayette County,Illinois,8.1,0.5949,17051
2018,17053,Ford County,Illinois,6.7,0.3051,17053
2018,17055,Franklin County,Illinois,8.4,0.6092,17055
2018,17057,Fulton County,Illinois,6.5,0.5761,17057
2018,17059,Gallatin County,Illinois,6.8,0.4538,17059
2018,17061,Greene County,Illinois,6.8,0.1952,17061
2018,17063,Grundy County,Illinois,7.4,0.0844,17063
2018,17065,Hamilton County,Illinois,6.8,0.1529,17065
2018,17067,Hancock County,Illinois,6.8,0.1232,17067
2018,17069,Hardin County,Illinois,6.8,0.5019,17069
2018,17071,Henderson County,Illinois,7.3,0.0669,17071
2018,17073,Henry County,Illinois,7.9,0.201,17073
2018,17075,Iroquois County,Illinois,7.4,0.3404,17075
2018,17077,Jackson County,Illinois,7.8,0.7045,17077
2018,17079,Jasper County,Illinois,6.9,0.2417,17079
2018,17081,Jefferson County,Illinois,8,0.8108,17081
2018,17083,Jersey County,Illinois,7.1,0.1041,17083
2018,17085,Jo Daviess County,Illinois,8.2,0.0525,17085
2018,17087,Johnson County,Illinois,7,0.4624,17087
2018,17089,Kane County,Illinois,8.1,0.4169,17089
2018,17091,Kankakee County,Illinois,9.5,0.6656,17091
2018,17093,Kendall County,Illinois,9.1,0.1398,17093
2018,17095,Knox County,Illinois,8.4,0.6462,17095
2018,17097,Lake County,Illinois,7.5,0.3513,17097
2018,17099,Lasalle County,Illinois,8.1,0.4303,17099
2018,17101,Lawrence County,Illinois,8.1,0.7783,17101
2018,17103,Lee County,Illinois,6.8,0.301,17103
2018,17105,Livingston County,Illinois,7.2,0.4841,17105
2018,17107,Logan County,Illinois,7,0.2271,17107
2018,17115,Macon County,Illinois,8,0.5971,17115
2018,17117,Macoupin County,Illinois,7.4,0.1987,17117
2018,17119,Madison County,Illinois,8.9,0.2965,17119
2018,17121,Marion County,Illinois,8.1,0.7385,17121
2018,17123,Marshall County,Illinois,7.3,0.0545,17123
2018,17125,Mason County,Illinois,7.1,0.2946,17125
2018,17127,Massac County,Illinois,8,0.7513,17127
2018,17109,Mcdonough County,Illinois,7.6,0.5166,17109
2018,17111,Mchenry County,Illinois,7.3,0.0701,17111
2018,17113,Mclean County,Illinois,8.1,0.1904,17113
2018,17129,Menard County,Illinois,7.1,0.0484,17129
2018,17131,Mercer County,Illinois,6.8,0.1134,17131
2018,17133,Monroe County,Illinois,7.2,0.0016,17133
2018,17135,Montgomery County,Illinois,6.7,0.3914,17135
2018,17137,Morgan County,Illinois,7.9,0.5045,17137
2018,17139,Moultrie County,Illinois,7.3,0.2949,17139
2018,17141,Ogle County,Illinois,7.1,0.2917,17141
2018,17143,Peoria County,Illinois,8.9,0.6131,17143
2018,17145,Perry County,Illinois,7.2,0.6487,17145
2018,17147,Piatt County,Illinois,7.2,0.0032,17147
2018,17149,Pike County,Illinois,7.4,0.3494,17149
2018,17151,Pope County,Illinois,7.2,0.4545,17151
2018,17153,Pulaski County,Illinois,8.1,0.6943,17153
2018,17155,Putnam County,Illinois,6.9,0.0277,17155
2018,17157,Randolph County,Illinois,6.9,0.4567,17157
2018,17159,Richland County,Illinois,7.3,0.4105,17159
2018,17161,Rock Island County,Illinois,9.3,0.7137,17161
2018,17165,Saline County,Illinois,6.9,0.8637,17165
2018,17167,Sangamon County,Illinois,7.7,0.4357,17167
2018,17169,Schuyler County,Illinois,6.9,0.5707,17169
2018,17171,Scott County,Illinois,7.3,0.1354,17171
2018,17173,Shelby County,Illinois,7.3,0.085,17173
2018,17163,St. Clair County,Illinois,7.7,0.5229,17163
2018,17175,Stark County,Illinois,7.2,0.0634,17175
2018,17177,Stephenson County,Illinois,8.1,0.5,17177
2018,17179,Tazewell County,Illinois,8.1,0.107,17179
2018,17181,Union County,Illinois,7.2,0.6844,17181
2018,17183,Vermilion County,Illinois,7.4,0.8131,17183
2018,17185,Wabash County,Illinois,7,0.3207,17185
2018,17187,Warren County,Illinois,8,0.6073,17187
2018,17189,Washington County,Illinois,6.9,0.0653,17189
2018,17191,Wayne County,Illinois,7.5,0.4331,17191
2018,17193,White County,Illinois,7.6,0.5382,17193
2018,17195,Whiteside County,Illinois,8.8,0.3283,17195
2018,17197,Will County,Illinois,8.7,0.2022,17197
2018,17199,Williamson County,Illinois,9.7,0.4806,17199
2018,17201,Winnebago County,Illinois,8.6,0.7204,17201
2018,17203,Woodford County,Illinois,6.8,0.0188,17203
2018,18001,Adams County,Indiana,6.7,0.5904,18001
2018,18003,Allen County,Indiana,10.2,0.5236,18003
2018,18005,Bartholomew County,Indiana,9.6,0.3631,18005
2018,18007,Benton County,Indiana,8,0.3347,18007
2018,18009,Blackford County,Indiana,8.5,0.371,18009
2018,18011,Boone County,Indiana,8.8,0.0449,18011
2018,18013,Brown County,Indiana,6.9,0.0602,18013
2018,18015,Carroll County,Indiana,7.8,0.1175,18015
2018,18017,Cass County,Indiana,10.7,0.7197,18017
2018,18019,Clark County,Indiana,9.2,0.2548,18019
2018,18021,Clay County,Indiana,11.7,0.3338,18021
2018,18023,Clinton County,Indiana,11.6,0.571,18023
2018,18025,Crawford County,Indiana,9.7,0.3889,18025
2018,18027,Daviess County,Indiana,7.2,0.6882,18027
2018,18029,Dearborn County,Indiana,8.1,0.0799,18029
2018,18031,Decatur County,Indiana,8.9,0.2102,18031
2018,18033,Dekalb County,Indiana,7.9,0.2334,18033
2018,18035,Delaware County,Indiana,10.5,0.5666,18035
2018,18037,Dubois County,Indiana,6.8,0.208,18037
2018,18039,Elkhart County,Indiana,10,0.7701,18039
2018,18041,Fayette County,Indiana,10.3,0.6108,18041
2018,18043,Floyd County,Indiana,9.4,0.1669,18043
2018,18045,Fountain County,Indiana,8.6,0.2032,18045
2018,18047,Franklin County,Indiana,8.7,0.1471,18047
2018,18049,Fulton County,Indiana,7.7,0.3459,18049
2018,18051,Gibson County,Indiana,7.4,0.315,18051
2018,18053,Grant County,Indiana,12.8,0.7331,18053
2018,18055,Greene County,Indiana,11.2,0.4443,18055
2018,18057,Hamilton County,Indiana,8.1,0.0255,18057
2018,18059,Hancock County,Indiana,9.6,0.0169,18059
2018,18061,Harrison County,Indiana,8.9,0.1866,18061
2018,18063,Hendricks County,Indiana,9.3,0.0815,18063
2018,18065,Henry County,Indiana,8.5,0.3793,18065
2018,18067,Howard County,Indiana,9.5,0.4815,18067
2018,18069,Huntington County,Indiana,11.3,0.1248,18069
2018,18071,Jackson County,Indiana,9.9,0.5389,18071
2018,18073,Jasper County,Indiana,7.9,0.2685,18073
2018,18075,Jay County,Indiana,10.1,0.6748,18075
2018,18077,Jefferson County,Indiana,8.6,0.4414,18077
2018,18079,Jennings County,Indiana,9.4,0.3847,18079
2018,18081,Johnson County,Indiana,8.9,0.1424,18081
2018,18083,Knox County,Indiana,11,0.5927,18083
2018,18085,Kosciusko County,Indiana,9.8,0.4608,18085
2018,18087,Lagrange County,Indiana,8.1,0.3707,18087
2018,18089,Lake County,Indiana,11.7,0.7252,18089
2018,18091,Laporte County,Indiana,12,0.7217,18091
2018,18093,Lawrence County,Indiana,9.3,0.2752,18093
2018,18095,Madison County,Indiana,13.9,0.6713,18095
2018,18097,Marion County,Indiana,11.4,0.7971,18097
2018,18099,Marshall County,Indiana,8.6,0.5796,18099
2018,18101,Martin County,Indiana,7,0.2398,18101
2018,18103,Miami County,Indiana,9,0.5879,18103
2018,18105,Monroe County,Indiana,8,0.4519,18105
2018,18107,Montgomery County,Indiana,9.1,0.3685,18107
2018,18109,Morgan County,Indiana,10.9,0.2156,18109
2018,18111,Newton County,Indiana,9.8,0.3366,18111
2018,18113,Noble County,Indiana,8.6,0.4742,18113
2018,18115,Ohio County,Indiana,7,0.0252,18115
2018,18117,Orange County,Indiana,8.1,0.6455,18117
2018,18119,Owen County,Indiana,9.3,0.3455,18119
2018,18121,Parke County,Indiana,7.8,0.5809,18121
2018,18123,Perry County,Indiana,7.5,0.3102,18123
2018,18125,Pike County,Indiana,9.1,0.1745,18125
2018,18127,Porter County,Indiana,9.8,0.1478,18127
2018,18129,Posey County,Indiana,8.3,0.0105,18129
2018,18131,Pulaski County,Indiana,7.8,0.2309,18131
2018,18133,Putnam County,Indiana,11.2,0.3484,18133
2018,18135,Randolph County,Indiana,9.1,0.4296,18135
2018,18137,Ripley County,Indiana,9,0.3774,18137
2018,18139,Rush County,Indiana,6.6,0.2567,18139
2018,18143,Scott County,Indiana,8.1,0.4201,18143
2018,18145,Shelby County,Indiana,11.6,0.2182,18145
2018,18147,Spencer County,Indiana,7.7,0.0879,18147
2018,18141,St. Joseph County,Indiana,9.5,0.6223,18141
2018,18149,Starke County,Indiana,9.8,0.3417,18149
2018,18151,Steuben County,Indiana,7.7,0.271,18151
2018,18153,Sullivan County,Indiana,9.3,0.6401,18153
2018,18155,Switzerland County,Indiana,9.6,0.6271,18155
2018,18157,Tippecanoe County,Indiana,9.7,0.493,18157
2018,18159,Tipton County,Indiana,9.8,0.0726,18159
2018,18161,Union County,Indiana,7,0.1713,18161
2018,18163,Vanderburgh County,Indiana,9.5,0.5242,18163
2018,18165,Vermillion County,Indiana,8.8,0.4503,18165
2018,18167,Vigo County,Indiana,9.3,0.7274,18167
2018,18169,Wabash County,Indiana,8.7,0.2882,18169
2018,18171,Warren County,Indiana,8.4,0.078,18171
2018,18173,Warrick County,Indiana,10.5,0.0678,18173
2018,18175,Washington County,Indiana,7.9,0.3777,18175
2018,18177,Wayne County,Indiana,12.6,0.7105,18177
2018,18179,Wells County,Indiana,9.3,0.1439,18179
2018,18181,White County,Indiana,10.5,0.2439,18181
2018,18183,Whitley County,Indiana,9.1,0.0315,18183
2018,19001,Adair County,Iowa,8.5,0.0538,19001
2018,19003,Adams County,Iowa,6.3,0.0376,19003
2018,19005,Allamakee County,Iowa,7.8,0.322,19005
2018,19007,Appanoose County,Iowa,8.8,0.3783,19007
2018,19009,Audubon County,Iowa,6.8,0.0226,19009
2018,19011,Benton County,Iowa,9.1,0.0118,19011
2018,19013,Black Hawk County,Iowa,8.2,0.4264,19013
2018,19015,Boone County,Iowa,6.6,0.1178,19015
2018,19017,Bremer County,Iowa,7.6,0.0322,19017
2018,19019,Buchanan County,Iowa,8.6,0.0662,19019
2018,19021,Buena Vista County,Iowa,8.2,0.7408,19021
2018,19023,Butler County,Iowa,8.5,0.0236,19023
2018,19025,Calhoun County,Iowa,7.5,0.158,19025
2018,19027,Carroll County,Iowa,6.3,0.0455,19027
2018,19029,Cass County,Iowa,8.4,0.1981,19029
2018,19031,Cedar County,Iowa,7.6,0.008,19031
2018,19033,Cerro Gordo County,Iowa,7.5,0.2497,19033
2018,19035,Cherokee County,Iowa,6.6,0.1701,19035
2018,19037,Chickasaw County,Iowa,8.1,0.0599,19037
2018,19039,Clarke County,Iowa,7.1,0.4847,19039
2018,19041,Clay County,Iowa,7,0.3439,19041
2018,19043,Clayton County,Iowa,7.5,0.1841,19043
2018,19045,Clinton County,Iowa,8.9,0.2646,19045
2018,19047,Crawford County,Iowa,7,0.8551,19047
2018,19049,Dallas County,Iowa,6.4,0.0596,19049
2018,19051,Davis County,Iowa,9.5,0.3503,19051
2018,19053,Decatur County,Iowa,8.7,0.6822,19053
2018,19055,Delaware County,Iowa,8.1,0.0344,19055
2018,19057,Des Moines County,Iowa,10.1,0.4653,19057
2018,19059,Dickinson County,Iowa,8.3,0.0917,19059
2018,19061,Dubuque County,Iowa,6.9,0.2347,19061
2018,19063,Emmet County,Iowa,7.5,0.3946,19063
2018,19065,Fayette County,Iowa,9,0.2252,19065
2018,19067,Floyd County,Iowa,7.6,0.3596,19067
2018,19069,Franklin County,Iowa,9.1,0.1962,19069
2018,19071,Fremont County,Iowa,6.5,0.0554,19071
2018,19073,Greene County,Iowa,8.4,0.1978,19073
2018,19075,Grundy County,Iowa,7.2,0.0038,19075
2018,19077,Guthrie County,Iowa,6.9,0.122,19077
2018,19079,Hamilton County,Iowa,6.8,0.1153,19079
2018,19081,Hancock County,Iowa,5.5,0.0713,19081
2018,19083,Hardin County,Iowa,8.3,0.1242,19083
2018,19085,Harrison County,Iowa,9.8,0.0646,19085
2018,19087,Henry County,Iowa,8,0.3134,19087
2018,19089,Howard County,Iowa,6.9,0.1567,19089
2018,19091,Humboldt County,Iowa,7.7,0.1446,19091
2018,19093,Ida County,Iowa,6.5,0.0866,19093
2018,19095,Iowa County,Iowa,8.8,0.0347,19095
2018,19097,Jackson County,Iowa,7.6,0.1268,19097
2018,19099,Jasper County,Iowa,9.8,0.2548,19099
2018,19101,Jefferson County,Iowa,6.4,0.4895,19101
2018,19103,Johnson County,Iowa,7.6,0.2675,19103
2018,19105,Jones County,Iowa,8.3,0.1924,19105
2018,19107,Keokuk County,Iowa,6.7,0.0398,19107
2018,19109,Kossuth County,Iowa,9.5,0.1048,19109
2018,19111,Lee County,Iowa,7.8,0.5041,19111
2018,19113,Linn County,Iowa,8.3,0.1806,19113
2018,19115,Louisa County,Iowa,7.8,0.457,19115
2018,19117,Lucas County,Iowa,9.3,0.2755,19117
2018,19119,Lyon County,Iowa,9.1,0.0439,19119
2018,19121,Madison County,Iowa,6.9,0.0204,19121
2018,19123,Mahaska County,Iowa,8.2,0.4637,19123
2018,19125,Marion County,Iowa,7.2,0.1949,19125
2018,19127,Marshall County,Iowa,9,0.6863,19127
2018,19129,Mills County,Iowa,6.2,0.1076,19129
2018,19131,Mitchell County,Iowa,7.1,0.086,19131
2018,19133,Monona County,Iowa,8.4,0.1796,19133
2018,19135,Monroe County,Iowa,8.6,0.2519,19135
2018,19137,Montgomery County,Iowa,7.5,0.528,19137
2018,19139,Muscatine County,Iowa,7.7,0.3904,19139
2018,19141,O&#39;brien County,Iowa,6.4,0.2322,19141
2018,19143,Osceola County,Iowa,7.3,0.2634,19143
2018,19145,Page County,Iowa,9.7,0.3341,19145
2018,19147,Palo Alto County,Iowa,8.9,0.1729,19147
2018,19149,Plymouth County,Iowa,6.9,0.1271,19149
2018,19151,Pocahontas County,Iowa,6.5,0.1462,19151
2018,19153,Polk County,Iowa,8.5,0.3768,19153
2018,19155,Pottawattamie County,Iowa,8.7,0.4599,19155
2018,19157,Poweshiek County,Iowa,7.4,0.1548,19157
2018,19159,Ringgold County,Iowa,6.8,0.1299,19159
2018,19161,Sac County,Iowa,7.3,0.0748,19161
2018,19163,Scott County,Iowa,9.1,0.2659,19163
2018,19165,Shelby County,Iowa,8.1,0.1303,19165
2018,19167,Sioux County,Iowa,7,0.2207,19167
2018,19169,Story County,Iowa,8.5,0.2124,19169
2018,19171,Tama County,Iowa,8.2,0.3274,19171
2018,19173,Taylor County,Iowa,8.6,0.2771,19173
2018,19175,Union County,Iowa,11.2,0.4455,19175
2018,19177,Van Buren County,Iowa,7.9,0.2465,19177
2018,19179,Wapello County,Iowa,10.6,0.7439,19179
2018,19181,Warren County,Iowa,8.6,0.072,19181
2018,19183,Washington County,Iowa,7.7,0.2239,19183
2018,19185,Wayne County,Iowa,10.6,0.4583,19185
2018,19187,Webster County,Iowa,7.2,0.458,19187
2018,19189,Winnebago County,Iowa,7.3,0.2061,19189
2018,19191,Winneshiek County,Iowa,5.7,0.0115,19191
2018,19193,Woodbury County,Iowa,8.5,0.6968,19193
2018,19195,Worth County,Iowa,8.6,0.0697,19195
2018,19197,Wright County,Iowa,7.6,0.4803,19197
2018,20001,Allen County,Kansas,10.9,0.3978,20001
2018,20003,Anderson County,Kansas,8.2,0.2274,20003
2018,20005,Atchison County,Kansas,8.2,0.4911,20005
2018,20007,Barber County,Kansas,7.5,0.2803,20007
2018,20009,Barton County,Kansas,10.4,0.5439,20009
2018,20011,Bourbon County,Kansas,10.8,0.5828,20011
2018,20013,Brown County,Kansas,9.6,0.2717,20013
2018,20015,Butler County,Kansas,9,0.2624,20015
2018,20017,Chase County,Kansas,8,0.4067,20017
2018,20019,Chautauqua County,Kansas,7.5,0.7188,20019
2018,20021,Cherokee County,Kansas,11.1,0.3828,20021
2018,20023,Cheyenne County,Kansas,7.3,0.1003,20023
2018,20025,Clark County,Kansas,7.7,0.3124,20025
2018,20027,Clay County,Kansas,10.6,0.0494,20027
2018,20029,Cloud County,Kansas,7.8,0.2739,20029
2018,20031,Coffey County,Kansas,10.3,0.2035,20031
2018,20033,Comanche County,Kansas,7.8,0.0793,20033
2018,20035,Cowley County,Kansas,8.7,0.7318,20035
2018,20037,Crawford County,Kansas,9.8,0.6987,20037
2018,20039,Decatur County,Kansas,8,0.1573,20039
2018,20041,Dickinson County,Kansas,8.4,0.3322,20041
2018,20043,Doniphan County,Kansas,7.5,0.2306,20043
2018,20045,Douglas County,Kansas,7.3,0.2232,20045
2018,20047,Edwards County,Kansas,8.9,0.372,20047
2018,20049,Elk County,Kansas,10.3,0.3895,20049
2018,20051,Ellis County,Kansas,8,0.1564,20051
2018,20053,Ellsworth County,Kansas,9.2,0.3952,20053
2018,20055,Finney County,Kansas,8.2,0.8236,20055
2018,20057,Ford County,Kansas,10.3,0.857,20057
2018,20059,Franklin County,Kansas,8.4,0.2137,20059
2018,20061,Geary County,Kansas,11.7,0.6576,20061
2018,20063,Gove County,Kansas,9.7,0.0975,20063
2018,20065,Graham County,Kansas,7.3,0.1255,20065
2018,20067,Grant County,Kansas,8,0.3815,20067
2018,20069,Gray County,Kansas,8.1,0.2736,20069
2018,20071,Greeley County,Kansas,6.7,0.5752,20071
2018,20073,Greenwood County,Kansas,8.6,0.2127,20073
2018,20075,Hamilton County,Kansas,9.3,0.2586,20075
2018,20077,Harper County,Kansas,7.3,0.3223,20077
2018,20079,Harvey County,Kansas,7.5,0.335,20079
2018,20081,Haskell County,Kansas,7,0.4115,20081
2018,20083,Hodgeman County,Kansas,7.9,0.1118,20083
2018,20085,Jackson County,Kansas,10.2,0.2694,20085
2018,20087,Jefferson County,Kansas,8.8,0.0548,20087
2018,20089,Jewell County,Kansas,8.1,0.0876,20089
2018,20091,Johnson County,Kansas,7.1,0.0615,20091
2018,20093,Kearny County,Kansas,7.6,0.4656,20093
2018,20095,Kingman County,Kansas,8.4,0.0513,20095
2018,20097,Kiowa County,Kansas,9.1,0.258,20097
2018,20099,Labette County,Kansas,10.5,0.6392,20099
2018,20101,Lane County,Kansas,7.4,0.0303,20101
2018,20103,Leavenworth County,Kansas,11.1,0.2404,20103
2018,20105,Lincoln County,Kansas,6,0.1322,20105
2018,20107,Linn County,Kansas,9.1,0.4478,20107
2018,20109,Logan County,Kansas,8.4,0.1296,20109
2018,20111,Lyon County,Kansas,7.7,0.7322,20111
2018,20115,Marion County,Kansas,8,0.1771,20115
2018,20117,Marshall County,Kansas,9.2,0.1264,20117
2018,20113,Mcpherson County,Kansas,8.4,0.1067,20113
2018,20119,Meade County,Kansas,9.3,0.3717,20119
2018,20121,Miami County,Kansas,7.8,0.0258,20121
2018,20123,Mitchell County,Kansas,8.2,0.2844,20123
2018,20125,Montgomery County,Kansas,10.1,0.8029,20125
2018,20127,Morris County,Kansas,8.7,0.2436,20127
2018,20129,Morton County,Kansas,8.2,0.408,20129
2018,20131,Nemaha County,Kansas,6.2,0.0962,20131
2018,20133,Neosho County,Kansas,10.4,0.658,20133
2018,20135,Ness County,Kansas,8.3,0.15,20135
2018,20137,Norton County,Kansas,8.9,0.2975,20137
2018,20139,Osage County,Kansas,12,0.2341,20139
2018,20141,Osborne County,Kansas,8.6,0.0723,20141
2018,20143,Ottawa County,Kansas,8.3,0.0271,20143
2018,20145,Pawnee County,Kansas,8.4,0.2866,20145
2018,20147,Phillips County,Kansas,7.5,0.242,20147
2018,20149,Pottawatomie County,Kansas,8.9,0.1487,20149
2018,20151,Pratt County,Kansas,6.9,0.3873,20151
2018,20153,Rawlins County,Kansas,7,0.136,20153
2018,20155,Reno County,Kansas,9.4,0.5866,20155
2018,20157,Republic County,Kansas,6.1,0.0605,20157
2018,20159,Rice County,Kansas,8.6,0.4252,20159
2018,20161,Riley County,Kansas,7.6,0.4373,20161
2018,20163,Rooks County,Kansas,7.5,0.142,20163
